delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,actual_delivery_hours,expected_delivery_hours,delivery_delay_hours
2405,dhl,pharmacy,truck,standard,west,hot,42.8,0.76,no,delivered,4,216.28,4.0,24.0,-20.0
2406,amazon logistics,electronics,truck,two day,central,stormy,233.2,48.48,no,delivered,4,1311.44,9.0,16.0,-7.0
2407,dhl,pharmacy,ev van,standard,south,cold,85.8,38.93,no,delivered,4,545.79,2.0,24.0,-22.0
2408,xpressbees,furniture,bike,two day,east,hot,8.0,47.03,no,delivered,4,181.09,2.0,16.0,-14.0
2409,fedex,fragile items,ev van,express,west,clear,159.6,19.56,yes,failed,1,906.68,5.0,5.0,0.0
2410,delhivery,clothing,ev bike,two day,north,hot,72.4,15.44,no,delivered,4,408.32,2.0,16.0,-14.0
2411,fedex,electronics,ev bike,two day,south,hot,186.2,36.83,no,delivered,3,1041.49,9.0,16.0,-7.0
2412,delhivery,cosmetics,scooter,standard,north,clear,134.6,34.4,no,delivered,4,776.2,5.0,24.0,-19.0
2413,ecom express,groceries,scooter,express,west,foggy,26.6,47.61,yes,delayed,2,325.83,3.0,2.0,1.0
2414,shadowfax,electronics,van,standard,west,stormy,270.2,10.81,no,delivered,4,1383.43,10.0,24.0,-14.0
2415,dhl,pharmacy,scooter,two day,north,stormy,68.8,28.52,no,delivered,5,429.56,7.0,16.0,-9.0
2416,fedex,furniture,truck,express,north,clear,3.6,29.49,no,delivered,4,155.47,1.0,2.0,-1.0
2417,shadowfax,automobile parts,ev bike,two day,east,rainy,175.1,35.63,no,delivered,5,982.39,8.0,16.0,-8.0
2418,ekart,automobile parts,van,same day,west,clear,248.4,48.39,no,delivered,4,1487.17,6.0,8.0,-2.0
2419,ekart,furniture,ev bike,two day,west,stormy,148.3,45.98,no,delivered,4,879.44,11.0,16.0,-5.0
2420,dhl,clothing,ev bike,same day,east,clear,255.0,37.3,yes,delayed,3,1486.9,8.0,8.0,0.0
2421,ekart,cosmetics,ev van,standard,central,stormy,23.0,19.27,no,delivered,5,172.81,7.0,24.0,-17.0
2422,xpressbees,clothing,ev bike,express,east,cold,86.3,18.95,yes,failed,2,538.35,4.0,3.0,1.0
2423,delhivery,fragile items,scooter,same day,east,hot,192.9,33.87,no,delivered,3,1166.11,4.0,8.0,-4.0
2424,amazon logistics,pharmacy,bike,two day,south,stormy,232.2,18.67,no,delivered,5,1217.01,13.0,16.0,-3.0
2425,dhl,groceries,ev van,two day,west,hot,24.4,37.39,no,delivered,5,234.17,1.0,16.0,-15.0
2426,shadowfax,automobile parts,ev bike,same day,central,hot,184.0,46.68,no,delivered,4,1160.04,6.0,8.0,-2.0
2427,blue dart,furniture,ev van,two day,south,hot,231.1,30.56,no,delivered,5,1247.18,6.0,16.0,-10.0
2428,dhl,groceries,van,two day,west,stormy,38.8,32.94,no,delivered,5,292.82,7.0,16.0,-9.0
2429,xpressbees,clothing,bike,two day,east,cold,45.1,34.11,no,delivered,5,327.83,2.0,16.0,-14.0
2430,ekart,pharmacy,truck,two day,east,clear,152.8,30.74,no,delivered,3,856.22,5.0,16.0,-11.0
2431,blue dart,documents,truck,express,east,foggy,130.3,25.76,yes,delayed,3,778.78,6.0,4.0,2.0
2432,fedex,clothing,scooter,express,east,stormy,128.2,40.31,yes,delayed,3,811.93,6.0,4.0,2.0
2433,blue dart,clothing,van,standard,west,cold,260.4,4.59,no,delivered,5,1315.77,7.0,24.0,-17.0
2434,ekart,pharmacy,van,standard,south,clear,20.6,35.56,no,delivered,5,209.68,0.0,24.0,-24.0
2435,fedex,automobile parts,scooter,two day,north,rainy,221.0,9.34,no,delivered,3,1133.02,14.0,16.0,-2.0
2436,shadowfax,documents,ev bike,express,south,clear,245.6,39.83,no,delivered,5,1397.49,4.0,6.0,-2.0
2437,shadowfax,clothing,van,express,east,rainy,115.9,30.81,yes,delayed,2,721.93,7.0,4.0,3.0
2438,xpressbees,pharmacy,ev van,express,central,foggy,208.1,20.6,yes,delayed,2,1152.3,8.0,6.0,2.0
2439,amazon logistics,clothing,bike,two day,west,rainy,176.5,21.28,no,delivered,3,946.34,9.0,16.0,-7.0
2440,delhivery,electronics,ev van,two day,east,clear,80.2,11.32,no,delivered,3,434.96,4.0,16.0,-12.0
2441,dhl,pharmacy,truck,same day,central,stormy,154.1,17.42,yes,delayed,2,922.76,10.0,8.0,2.0
2442,delhivery,furniture,ev bike,two day,north,hot,18.3,8.04,no,delivered,4,115.62,1.0,16.0,-15.0
2443,delhivery,electronics,scooter,same day,west,rainy,243.1,16.91,yes,delayed,3,1366.23,9.0,8.0,1.0
2444,blue dart,documents,bike,standard,central,stormy,17.7,23.22,no,delivered,4,158.16,8.0,24.0,-16.0
2445,shadowfax,clothing,scooter,same day,west,foggy,88.1,11.31,no,delivered,3,574.43,4.0,8.0,-4.0
2446,ecom express,cosmetics,van,standard,east,hot,123.4,0.67,no,delivered,3,618.71,6.0,24.0,-18.0
2447,xpressbees,pharmacy,van,express,east,foggy,150.4,40.78,yes,delayed,3,924.34,9.0,5.0,4.0
2448,shadowfax,cosmetics,scooter,two day,north,cold,160.4,40.11,no,delivered,5,922.33,5.0,16.0,-11.0
2449,amazon logistics,electronics,bike,standard,north,hot,181.4,45.4,no,delivered,4,1043.2,4.0,24.0,-20.0
2450,blue dart,fragile items,ev bike,same day,north,foggy,275.1,8.18,yes,failed,1,1500.04,11.0,8.0,3.0
2451,amazon logistics,clothing,ev bike,two day,central,foggy,143.8,6.7,no,delivered,5,739.1,7.0,16.0,-9.0
2452,ecom express,automobile parts,bike,two day,south,stormy,196.1,11.3,no,delivered,5,1014.4,8.0,16.0,-8.0
2453,delhivery,fragile items,ev bike,same day,central,clear,27.7,3.83,no,delivered,3,249.99,1.0,8.0,-7.0
2454,fedex,furniture,ev van,express,west,foggy,252.6,32.29,yes,delayed,2,1409.87,10.0,7.0,3.0
2455,amazon logistics,fragile items,ev van,standard,west,rainy,102.0,33.7,no,delivered,5,611.1,7.0,24.0,-17.0
2456,fedex,cosmetics,scooter,standard,central,clear,177.7,13.45,no,delivered,4,928.85,5.0,24.0,-19.0
2457,amazon logistics,cosmetics,van,same day,east,rainy,294.3,35.5,yes,failed,1,1632.7206,10.0,8.0,2.0
2458,ecom express,electronics,bike,express,north,cold,227.5,14.23,yes,delayed,2,1230.19,6.0,6.0,0.0
2459,fedex,electronics,bike,same day,central,hot,122.2,38.55,no,delivered,5,826.65,3.0,8.0,-5.0
2460,delhivery,automobile parts,ev van,standard,south,stormy,136.0,15.54,no,delivered,3,726.62,8.0,24.0,-16.0
2461,dhl,fragile items,ev van,express,north,stormy,44.6,21.89,yes,delayed,2,338.67,6.0,2.0,4.0
2462,blue dart,pharmacy,scooter,express,south,stormy,189.8,44.06,yes,delayed,2,1131.18,11.0,5.0,6.0
2463,fedex,documents,van,two day,central,hot,166.3,38.13,no,delivered,4,945.89,5.0,16.0,-11.0
2464,shadowfax,groceries,bike,standard,east,rainy,178.3,7.56,no,delivered,4,914.18,6.0,24.0,-18.0
2465,fedex,groceries,ev bike,express,east,stormy,81.0,19.04,yes,delayed,3,512.12,8.0,3.0,5.0
2466,blue dart,groceries,truck,express,west,hot,213.4,14.41,yes,delayed,2,1160.23,7.0,6.0,1.0
2467,ekart,pharmacy,scooter,express,east,clear,90.3,22.02,yes,failed,1,567.56,4.0,3.0,1.0
2468,xpressbees,cosmetics,ev van,two day,north,stormy,134.7,11.95,no,delivered,5,709.35,8.0,16.0,-8.0
2469,delhivery,groceries,bike,two day,north,clear,45.6,2.26,no,delivered,4,234.78,2.0,16.0,-14.0
2470,blue dart,fragile items,scooter,standard,central,clear,214.8,46.7,no,delivered,3,1214.1,5.0,24.0,-19.0
2471,ecom express,electronics,ev bike,two day,south,stormy,53.6,47.51,no,delivered,4,410.53,7.0,16.0,-9.0
2472,delhivery,fragile items,van,two day,south,rainy,176.6,17.32,no,delivered,4,934.96,8.0,16.0,-8.0
2473,dhl,cosmetics,ev bike,two day,north,stormy,247.8,25.91,no,delivered,3,1316.73,13.0,16.0,-3.0
2474,blue dart,furniture,scooter,standard,west,foggy,177.4,31.3,no,delivered,4,980.9,5.0,24.0,-19.0
2475,delhivery,groceries,truck,express,east,stormy,181.9,11.18,yes,delayed,3,993.04,10.0,5.0,5.0
2476,dhl,groceries,truck,same day,west,foggy,264.1,41.04,yes,delayed,3,1543.62,11.0,8.0,3.0
2477,fedex,groceries,bike,standard,north,stormy,297.1,12.47,no,delivered,4,1533.41,12.0,24.0,-12.0
2478,blue dart,automobile parts,scooter,standard,east,clear,59.3,16.27,no,delivered,5,345.31,1.0,24.0,-23.0
2479,delhivery,electronics,scooter,same day,east,rainy,143.4,6.82,yes,delayed,2,837.46,9.0,8.0,1.0
2480,blue dart,pharmacy,truck,two day,central,rainy,109.4,7.85,no,delivered,5,570.55,9.0,16.0,-7.0
2481,shadowfax,automobile parts,van,standard,west,stormy,21.9,29.67,no,delivered,5,198.51,4.0,24.0,-20.0
2482,amazon logistics,furniture,van,standard,west,clear,110.7,48.67,no,delivered,3,699.51,5.0,24.0,-19.0
2483,blue dart,pharmacy,scooter,two day,west,cold,210.2,3.87,no,delivered,5,1062.61,5.0,16.0,-11.0
2484,ekart,pharmacy,ev van,express,west,rainy,255.6,7.19,yes,failed,1,1349.57,11.0,7.0,4.0
2485,dhl,furniture,ev bike,standard,south,cold,246.9,22.0,no,delivered,5,1300.5,6.0,24.0,-18.0
2486,dhl,pharmacy,ev bike,two day,east,stormy,7.0,28.54,no,delivered,4,120.62,6.0,16.0,-10.0
2487,ekart,automobile parts,scooter,express,central,rainy,119.1,17.33,yes,delayed,2,697.49,8.0,4.0,4.0
2488,delhivery,cosmetics,ev bike,standard,west,stormy,284.6,5.42,no,delivered,5,1439.26,13.0,24.0,-11.0
2489,fedex,fragile items,scooter,same day,central,rainy,166.5,43.81,yes,delayed,2,1063.93,9.0,8.0,1.0
2490,dhl,furniture,van,two day,north,foggy,294.1,30.89,no,delivered,3,1563.17,12.0,16.0,-4.0
2491,dhl,cosmetics,scooter,standard,central,hot,103.9,44.8,no,delivered,4,653.9,3.0,24.0,-21.0
2492,ekart,fragile items,scooter,same day,west,cold,120.6,30.92,no,delivered,4,795.76,4.0,8.0,-4.0
2493,ecom express,clothing,truck,express,north,foggy,137.2,21.68,yes,delayed,2,801.04,9.0,4.0,5.0
2494,shadowfax,fragile items,scooter,express,central,clear,256.1,23.97,no,delivered,5,1402.41,4.0,7.0,-3.0
2495,dhl,cosmetics,ev bike,same day,central,foggy,87.7,29.5,no,delivered,5,627.0,3.0,8.0,-5.0
2496,blue dart,groceries,truck,standard,west,stormy,131.8,4.31,no,delivered,4,671.93,10.0,24.0,-14.0
2497,amazon logistics,cosmetics,ev van,standard,central,stormy,235.9,13.86,no,delivered,5,1221.08,9.0,24.0,-15.0
2498,amazon logistics,clothing,scooter,two day,central,stormy,99.9,43.61,no,delivered,3,630.33,9.0,16.0,-7.0
2499,delhivery,cosmetics,ev van,two day,east,clear,122.9,49.52,no,delivered,5,764.32,3.0,16.0,-13.0
2500,ecom express,pharmacy,bike,two day,central,stormy,264.3,27.22,no,delivered,4,1403.16,10.0,16.0,-6.0
2501,xpressbees,fragile items,truck,two day,east,foggy,106.3,32.52,no,delivered,5,629.06,5.0,16.0,-11.0
2502,delhivery,pharmacy,van,standard,north,rainy,164.6,38.64,no,delivered,3,938.92,8.0,24.0,-16.0
2503,xpressbees,furniture,ev bike,express,north,cold,21.2,46.6,yes,delayed,2,295.8,2.0,2.0,0.0
2504,delhivery,furniture,bike,two day,west,stormy,285.3,0.67,no,delivered,4,1428.51,9.0,16.0,-7.0
2505,delhivery,furniture,scooter,same day,north,foggy,198.9,35.0,no,delivered,4,1199.5,6.0,8.0,-2.0
2506,blue dart,automobile parts,scooter,two day,central,foggy,288.9,27.68,no,delivered,5,1527.54,11.0,16.0,-5.0
2507,fedex,fragile items,ev van,express,central,stormy,243.8,8.25,yes,delayed,2,1293.75,14.0,6.0,8.0
2508,shadowfax,electronics,truck,same day,north,clear,229.3,46.08,yes,delayed,2,1384.74,8.0,8.0,0.0
2509,dhl,furniture,bike,same day,north,cold,41.4,33.85,no,delivered,5,408.55,2.0,8.0,-6.0
2510,blue dart,documents,ev bike,two day,north,rainy,146.5,19.05,no,delivered,5,789.65,9.0,16.0,-7.0
2511,blue dart,clothing,scooter,same day,west,clear,5.6,1.64,no,delivered,3,132.92,2.0,8.0,-6.0
2512,amazon logistics,fragile items,scooter,standard,south,foggy,168.9,26.94,no,delivered,4,925.32,7.0,24.0,-17.0
2513,ecom express,fragile items,van,standard,west,cold,287.1,42.49,no,delivered,4,1562.97,9.0,24.0,-15.0
2514,xpressbees,automobile parts,ev bike,express,central,foggy,116.5,42.89,yes,delayed,3,761.17,5.0,4.0,1.0
2515,delhivery,groceries,ev van,same day,west,stormy,105.0,48.69,no,delivered,5,771.07,7.0,8.0,-1.0
2516,amazon logistics,groceries,bike,two day,central,clear,86.5,9.84,no,delivered,3,462.02,2.0,16.0,-14.0
2517,xpressbees,fragile items,ev van,express,east,foggy,173.0,40.83,yes,delayed,3,1037.49,5.0,5.0,0.0
2518,fedex,clothing,ev van,two day,central,rainy,271.5,39.34,no,delivered,5,1475.52,8.0,16.0,-8.0
2519,blue dart,electronics,scooter,same day,west,clear,177.0,38.93,no,delivered,5,1101.79,5.0,8.0,-3.0
2520,ecom express,groceries,truck,express,east,stormy,226.4,18.97,yes,delayed,2,1238.91,14.0,6.0,8.0
2521,dhl,pharmacy,van,standard,south,stormy,111.1,27.58,no,delivered,5,638.24,9.0,24.0,-15.0
2522,delhivery,furniture,van,same day,west,hot,111.7,36.82,no,delivered,4,768.96,4.0,8.0,-4.0
2523,blue dart,clothing,truck,express,west,cold,71.9,3.64,no,delivered,5,420.42,2.0,3.0,-1.0
2524,dhl,furniture,truck,standard,north,hot,29.9,30.38,no,delivered,4,240.64,2.0,24.0,-22.0
2525,delhivery,automobile parts,van,standard,south,cold,250.8,34.01,no,delivered,4,1356.03,7.0,24.0,-17.0
2526,ekart,documents,van,standard,central,stormy,218.3,24.9,no,delivered,4,1166.2,13.0,24.0,-11.0
2527,fedex,groceries,van,standard,north,cold,40.3,44.62,no,delivered,4,335.36,1.0,24.0,-23.0
2528,ecom express,documents,van,standard,central,clear,161.8,41.7,no,delivered,5,934.1,4.0,24.0,-20.0
2529,delhivery,documents,bike,two day,north,hot,187.9,45.13,no,delivered,4,1074.89,3.0,16.0,-13.0
2530,shadowfax,pharmacy,van,standard,east,rainy,259.6,40.34,no,delivered,4,1419.02,11.0,24.0,-13.0
2531,ecom express,groceries,ev bike,express,south,cold,43.1,34.01,no,delivered,4,367.53,2.0,2.0,0.0
2532,amazon logistics,pharmacy,ev van,express,north,hot,34.8,48.16,yes,delayed,2,368.48,2.0,2.0,0.0
2533,ecom express,electronics,ev bike,same day,south,rainy,78.0,16.34,no,delivered,3,539.02,4.0,8.0,-4.0
2534,blue dart,pharmacy,ev van,express,central,rainy,72.4,48.74,yes,delayed,2,558.22,4.0,3.0,1.0
2535,amazon logistics,electronics,ev bike,two day,south,clear,45.0,13.64,no,delivered,3,265.92,1.0,16.0,-15.0
2536,ecom express,groceries,truck,two day,central,hot,263.3,9.83,no,delivered,5,1345.99,9.0,16.0,-7.0
2537,ekart,fragile items,ev bike,same day,west,rainy,297.1,43.66,yes,delayed,3,1632.7206,10.0,8.0,2.0
2538,fedex,groceries,ev van,two day,central,stormy,196.9,43.11,no,delivered,4,1113.83,9.0,16.0,-7.0
2539,fedex,cosmetics,scooter,express,east,clear,227.4,12.46,no,delivered,5,1224.38,6.0,6.0,0.0
2540,fedex,groceries,bike,express,east,stormy,157.8,18.47,yes,delayed,3,894.41,11.0,5.0,6.0
2541,ekart,automobile parts,scooter,same day,north,rainy,187.8,7.26,no,delivered,5,1060.78,6.0,8.0,-2.0
2542,ecom express,automobile parts,truck,standard,south,rainy,255.3,9.89,no,delivered,5,1306.17,11.0,24.0,-13.0
2543,ecom express,automobile parts,ev bike,standard,east,foggy,265.9,18.18,no,delivered,4,1384.04,13.0,24.0,-11.0
2544,dhl,groceries,van,two day,south,clear,98.5,8.2,no,delivered,4,517.1,3.0,16.0,-13.0
2545,amazon logistics,documents,ev van,standard,north,foggy,239.4,7.37,no,delivered,4,1219.11,8.0,24.0,-16.0
2546,dhl,pharmacy,scooter,standard,east,hot,5.8,16.87,no,delivered,4,95.6674,0.0,24.0,-24.0
2547,amazon logistics,fragile items,van,standard,central,foggy,37.4,40.09,no,delivered,5,307.27,4.0,24.0,-20.0
2548,shadowfax,furniture,ev van,same day,central,rainy,88.7,43.82,no,delivered,5,674.96,5.0,8.0,-3.0
2549,fedex,cosmetics,scooter,express,south,foggy,148.5,14.11,yes,delayed,2,834.83,8.0,4.0,4.0
2550,blue dart,fragile items,ev bike,standard,north,rainy,70.5,46.28,no,delivered,5,491.34,7.0,24.0,-17.0
2551,shadowfax,cosmetics,bike,two day,north,cold,261.3,0.67,no,delivered,4,1308.0,7.0,16.0,-9.0
2552,ekart,groceries,ev van,two day,west,clear,163.0,15.1,no,delivered,4,860.3,5.0,16.0,-11.0
2553,blue dart,documents,scooter,two day,west,foggy,124.6,29.38,no,delivered,5,711.14,6.0,16.0,-10.0
2554,blue dart,groceries,truck,express,central,hot,238.4,44.79,yes,delayed,2,1376.37,7.0,6.0,1.0
2555,ecom express,pharmacy,ev bike,standard,east,foggy,212.0,44.41,no,delivered,5,1193.23,8.0,24.0,-16.0
2556,delhivery,fragile items,van,two day,south,cold,226.4,38.86,no,delivered,5,1248.58,6.0,16.0,-10.0
2557,amazon logistics,documents,truck,same day,north,cold,97.8,21.29,no,delivered,5,652.87,3.0,8.0,-5.0
2558,amazon logistics,clothing,ev bike,two day,east,foggy,94.8,44.68,no,delivered,5,608.04,6.0,16.0,-10.0
2559,delhivery,documents,ev van,standard,south,hot,90.7,1.32,no,delivered,5,457.46,3.0,24.0,-21.0
2560,shadowfax,pharmacy,bike,two day,west,foggy,237.4,2.22,no,delivered,5,1193.66,8.0,16.0,-8.0
2561,shadowfax,documents,van,express,west,cold,115.2,34.44,yes,delayed,2,729.32,4.0,4.0,0.0
2562,dhl,groceries,ev van,two day,east,stormy,37.7,9.76,no,delivered,3,217.78,6.0,16.0,-10.0
2563,xpressbees,documents,truck,standard,west,stormy,151.0,49.52,no,delivered,5,904.31,11.0,24.0,-13.0
2564,dhl,automobile parts,bike,same day,east,foggy,64.0,26.57,no,delivered,4,499.71,5.0,8.0,-3.0
2565,dhl,furniture,bike,express,west,foggy,173.5,7.33,yes,delayed,2,939.49,6.0,5.0,1.0
2566,dhl,cosmetics,ev bike,two day,west,rainy,158.0,47.72,no,delivered,4,933.16,7.0,16.0,-9.0
2567,amazon logistics,furniture,van,standard,north,rainy,82.2,15.61,no,delivered,3,457.83,6.0,24.0,-18.0
2568,shadowfax,electronics,ev bike,standard,north,cold,277.8,14.2,no,delivered,5,1431.6,11.0,24.0,-13.0
2569,dhl,documents,ev van,same day,east,foggy,132.7,6.77,no,delivered,3,783.81,5.0,8.0,-3.0
2570,ecom express,fragile items,bike,two day,west,cold,160.1,44.92,no,delivered,5,935.26,6.0,16.0,-10.0
2571,amazon logistics,furniture,van,two day,east,clear,214.5,38.24,no,delivered,5,1187.22,6.0,16.0,-10.0
2572,ecom express,cosmetics,bike,standard,central,stormy,191.7,39.6,no,delivered,5,1077.3,11.0,24.0,-13.0
2573,xpressbees,cosmetics,ev van,standard,central,hot,12.9,20.41,no,delivered,5,125.73,1.0,24.0,-23.0
2574,dhl,pharmacy,van,express,north,clear,148.4,31.41,yes,delayed,3,886.23,6.0,4.0,2.0
2575,xpressbees,pharmacy,ev van,standard,west,clear,270.8,34.76,no,delivered,4,1458.28,10.0,24.0,-14.0
2576,ekart,documents,scooter,express,north,foggy,266.8,49.27,yes,delayed,2,1531.81,10.0,7.0,3.0
2577,ekart,documents,bike,express,west,rainy,39.6,27.85,yes,delayed,3,331.55,3.0,2.0,1.0
2578,fedex,clothing,ev van,two day,north,rainy,90.0,13.71,no,delivered,4,491.13,5.0,16.0,-11.0
2579,ecom express,documents,truck,standard,north,stormy,83.2,6.16,no,delivered,5,434.48,7.0,24.0,-17.0
2580,shadowfax,pharmacy,scooter,express,west,stormy,274.9,12.28,yes,delayed,2,1461.34,14.0,7.0,7.0
2581,dhl,automobile parts,ev bike,express,south,cold,290.5,1.47,yes,failed,1,1506.91,12.0,7.0,5.0
2582,fedex,groceries,van,same day,south,foggy,132.2,7.36,no,delivered,4,783.08,5.0,8.0,-3.0
2583,ekart,pharmacy,bike,express,east,hot,209.0,25.67,yes,failed,2,1172.01,8.0,6.0,2.0
2584,shadowfax,fragile items,scooter,same day,east,foggy,50.9,0.67,no,delivered,5,355.88,4.0,8.0,-4.0
2585,dhl,cosmetics,ev bike,two day,west,hot,198.3,4.98,no,delivered,5,1006.44,5.0,16.0,-11.0
2586,fedex,documents,bike,same day,west,cold,15.3,2.69,no,delivered,4,184.57,1.0,8.0,-7.0
2587,dhl,documents,van,same day,central,foggy,24.4,26.45,no,delivered,4,301.35,5.0,8.0,-3.0
2588,ekart,pharmacy,scooter,standard,east,cold,118.7,1.42,no,delivered,5,597.76,3.0,24.0,-21.0
2589,ecom express,documents,ev bike,two day,central,stormy,257.2,25.49,no,delivered,5,1362.47,11.0,16.0,-5.0
2590,dhl,documents,ev van,same day,west,rainy,4.8,30.69,no,delivered,5,216.07,1.0,8.0,-7.0
2591,delhivery,pharmacy,ev bike,standard,north,cold,99.8,11.39,no,delivered,4,533.17,5.0,24.0,-19.0
2592,dhl,pharmacy,ev bike,same day,central,stormy,190.7,46.13,yes,delayed,3,1191.89,13.0,8.0,5.0
2593,fedex,documents,bike,express,east,stormy,92.7,48.95,yes,failed,1,660.35,9.0,3.0,6.0
2594,delhivery,electronics,ev van,two day,east,cold,3.6,46.23,no,delivered,3,154.19,0.0,16.0,-16.0
2595,ekart,cosmetics,bike,same day,central,stormy,159.7,45.22,no,delivered,3,1034.16,7.0,8.0,-1.0
2596,blue dart,groceries,van,two day,central,cold,37.8,4.2,no,delivered,5,201.6,1.0,16.0,-15.0
2597,fedex,pharmacy,ev bike,two day,central,clear,95.3,16.42,no,delivered,4,525.76,3.0,16.0,-13.0
2598,xpressbees,clothing,scooter,standard,east,hot,269.9,13.08,no,delivered,4,1388.74,9.0,24.0,-15.0
2599,ecom express,documents,scooter,express,east,foggy,178.4,9.9,yes,failed,1,971.7,8.0,5.0,3.0
2600,dhl,pharmacy,bike,standard,east,clear,219.8,29.24,no,delivered,5,1186.72,9.0,24.0,-15.0
2601,amazon logistics,clothing,van,standard,south,foggy,48.5,41.81,no,delivered,4,367.93,2.0,24.0,-22.0
2602,blue dart,documents,van,same day,south,hot,224.7,43.2,no,delivered,5,1353.1,4.0,8.0,-4.0
2603,amazon logistics,cosmetics,van,two day,south,clear,51.6,11.22,no,delivered,5,291.66,2.0,16.0,-14.0
2604,shadowfax,cosmetics,bike,express,west,foggy,263.1,18.8,yes,delayed,3,1421.9,14.0,7.0,7.0
2605,xpressbees,groceries,scooter,two day,south,hot,207.3,39.95,no,delivered,3,1156.35,5.0,16.0,-11.0
2606,xpressbees,clothing,bike,same day,west,rainy,201.5,38.66,yes,failed,2,1223.48,9.0,8.0,1.0
2607,fedex,electronics,scooter,express,south,cold,66.8,43.59,yes,delayed,2,514.77,4.0,3.0,1.0
2608,ekart,pharmacy,truck,two day,central,cold,130.1,4.96,no,delivered,4,665.38,4.0,16.0,-12.0
2609,fedex,cosmetics,bike,express,east,stormy,12.9,5.9,yes,delayed,3,132.2,2.0,2.0,0.0
2610,amazon logistics,pharmacy,bike,standard,east,stormy,104.4,37.99,no,delivered,3,635.97,4.0,24.0,-20.0
2611,ecom express,groceries,truck,same day,central,rainy,7.8,36.33,no,delivered,3,247.99,5.0,8.0,-3.0
2612,ecom express,electronics,truck,two day,central,cold,3.6,41.38,no,delivered,4,138.14,1.0,16.0,-15.0
